frame_number,timestamp_ms,speed_center_of_mass,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back,landmark_nose_x,landmark_nose_y,landmark_nose_z,landmark_nose_visibility,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_left_shoulder_visibility,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_right_shoulder_visibility,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_left_elbow_visibility,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_right_elbow_visibility,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z,landmark_left_wrist_visibility,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_right_wrist_visibility,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_left_hip_visibility,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z,landmark_right_hip_visibility,landmark_left_knee_x,landmark_left_knee_y,landmark_left_knee_z,landmark_left_knee_visibility,landmark_right_knee_x,landmark_right_knee_y,landmark_right_knee_z,landmark_right_knee_visibility,landmark_left_ankle_x,landmark_left_ankle_y,landmark_left_ankle_z,landmark_left_ankle_visibility,landmark_right_ankle_x,landmark_right_ankle_y,landmark_right_ankle_z,landmark_right_ankle_visibility,landmark_left_heel_x,landmark_left_heel_y,landmark_left_heel_z,landmark_left_heel_visibility,landmark_right_heel_x,landmark_right_heel_y,landmark_right_heel_z,landmark_right_heel_visibility
10,333.43949044585986,36.8408560601731,,73.84841500607266,,30.22401971179766,,172.06524998579923,,170.99256500054483,,153.25593184372178,179.9947371447094,,468.667516708374,387.17485427856445,-0.11168542504310608,0.9999011158943176,604.3717575073242,516.3499009609222,0.15086957812309265,0.9993752241134644,616.2167358398438,544.7731304168701,-0.2847204804420471,0.999900758266449,830.9518432617188,423.01565766334534,0.1776813566684723,0.13867999613285065,881.2285423278809,409.628484249115,-0.23148199915885925,0.9811890125274658,718.2955741882324,268.18323254585266,0.02478850819170475,0.2596754729747772,735.1140975952148,253.875669836998,0.006913474760949612,0.9526546001434326,1096.615333557129,549.2343091964722,0.12674938142299652,0.9953603148460388,1115.548095703125,572.7284646034241,-0.12662285566329956,0.997738778591156,1429.5270538330078,528.7795901298523,0.24497787654399872,0.44056081771850586,1478.2810592651367,542.7128720283508,-0.04411781206727028,0.9514420628547668,1709.9127960205078,564.2511177062988,0.36843785643577576,0.5753543972969055,1808.822364807129,567.433397769928,0.029589775949716568,0.9463303685188293,1763.1059646606445,601.3413691520691,0.37716343998908997,0.6639382839202881,1873.253402709961,606.179838180542,0.03301195800304413,0.9251248240470886
11,366.78343949044586,34.338633403045236,,73.618773367426,,29.88346642546483,,172.24799121935814,,171.09849014816353,,152.47890118443166,179.99419906494293,,469.1617012023926,387.9289519786835,-0.10853936523199081,0.9998908638954163,604.4462013244629,519.3853783607483,0.15804632008075714,0.9993516206741333,615.9383010864258,544.8485112190247,-0.2856694757938385,0.9998971223831177,836.2782096862793,426.6065454483032,0.1746099591255188,0.13716568052768707,881.3944244384766,411.0276961326599,-0.23189276456832886,0.9808645844459534,719.7870826721191,268.26775431632996,0.007256170269101858,0.2620435357093811,736.0562896728516,255.9041440486908,0.013436644338071346,0.952239990234375,1098.153419494629,550.9017634391785,0.12800361216068268,0.9953387379646301,1117.291603088379,572.2644639015198,-0.1278829276561737,0.9977016448974609,1433.8024520874023,530.2031993865967,0.24737760424613953,0.44025719165802,1482.8259658813477,542.7131938934326,-0.04008624702692032,0.9512286186218262,1716.9565200805664,564.2060565948486,0.3712179958820343,0.5766915678977966,1814.7572708129883,567.5520372390747,0.043877772986888885,0.946600079536438,1773.834114074707,601.1242389678955,0.379728227853775,0.663759171962738,1877.021827697754,606.1586594581604,0.04856511577963829,0.9253262281417847
12,400.1273885350318,28.727196180725215,,73.35741657219894,,29.574823011930334,,172.48839510460576,,171.1243720595646,,152.76322426789372,179.99270137696917,,469.25920486450195,391.0363984107971,-0.11025345325469971,0.9998813271522522,604.4445991516113,524.8709571361542,0.15464551746845245,0.9993278980255127,615.6338882446289,544.0492558479309,-0.28515148162841797,0.9998914003372192,836.6824722290039,433.5421907901764,0.1787116825580597,0.13570480048656464,881.4784812927246,411.43704414367676,-0.23153121769428253,0.9803979396820068,720.0537872314453,270.2170658111572,0.027514133602380753,0.26342537999153137,736.5078735351562,256.8112242221832,0.011655735783278942,0.9510986804962158,1098.1353378295898,552.8134489059448,0.12805047631263733,0.9952577948570251,1117.2502899169922,570.8932542800903,-0.12793056666851044,0.9976028203964233,1433.319969177246,531.437873840332,0.24401284754276276,0.43660277128219604,1482.604866027832,542.4706363677979,-0.03909360617399216,0.9499479532241821,1715.013198852539,565.2539205551147,0.3613035976886749,0.5737400650978088,1813.8299560546875,568.1156873703003,0.05785392224788666,0.9454872012138367,1770.4228591918945,601.016092300415,0.36908918619155884,0.6620899438858032,1876.2907791137695,606.6381740570068,0.06485965847969055,0.924105167388916
13,433.4713375796178,21.089002856052037,,72.759940465563,,29.149509666505118,,172.529512647644,,171.1421135002706,,152.85079225252176,179.9879706185526,,470.8938503265381,392.85770416259766,-0.1038980484008789,0.9998640418052673,604.640064239502,533.2366490364075,0.1549031138420105,0.9992945790290833,615.780143737793,540.8120656013489,-0.27788278460502625,0.9998815059661865,836.5505218505859,441.72487020492554,0.19461862742900848,0.1339588612318039,881.6630172729492,411.39504075050354,-0.22648699581623077,0.9797635674476624,720.205020904541,271.71257972717285,0.0686037614941597,0.2643498182296753,736.6413116455078,256.93185925483704,0.012628583237528801,0.950097382068634,1098.3246231079102,555.1241183280945,0.12803469598293304,0.9951017498970032,1117.5614547729492,568.8243699073792,-0.1279139220714569,0.9974600076675415,1432.9264068603516,532.1631968021393,0.23836319148540497,0.43138906359672546,1482.5004959106445,541.5431499481201,-0.03678993508219719,0.9477478861808777,1714.5619583129883,565.6360387802124,0.35019978880882263,0.5692067742347717,1813.4853744506836,568.0727505683899,0.05968727543950081,0.9438776969909668,1772.6061630249023,601.365315914154,0.3574846088886261,0.6594993472099304,1875.8732986450195,606.6522717475891,0.06634297221899033,0.9230179786682129
14,466.81528662420385,5.741013386937836,,72.34723036749759,,28.676206449224612,,172.70260904133636,,171.3097395906378,,152.1958733492134,179.98418666127188,,470.59370040893555,393.39743971824646,-0.1015983521938324,0.9998522996902466,604.478702545166,534.241898059845,0.1628965437412262,0.9992744326591492,613.5333824157715,539.0415501594543,-0.27813395857810974,0.9998767375946045,836.5489768981934,444.2887830734253,0.1911957710981369,0.1328178346157074,881.3961410522461,411.4029586315155,-0.22587884962558746,0.979183554649353,720.0307273864746,271.76279067993164,0.04153883084654808,0.2677628993988037,736.8995475769043,257.15743839740753,0.016553111374378204,0.9490938186645508,1097.7849197387695,555.6685853004456,0.12956398725509644,0.9950525164604187,1116.565933227539,567.1483540534973,-0.12944947183132172,0.9974199533462524,1432.5279235839844,531.983757019043,0.23985573649406433,0.42719322443008423,1481.3740539550781,541.0028672218323,-0.04640322923660278,0.9463462233543396,1714.911117553711,565.1823377609253,0.3571716248989105,0.5665396451950073,1813.117446899414,567.6414513587952,0.03297995775938034,0.9430216550827026,1772.1881103515625,601.6985106468201,0.3654097020626068,0.655613362789154,1875.527687072754,607.240641117096,0.03728489205241203,0.9220770597457886
15,500.15923566878985,14.920575059847263,,72.01641500706165,,28.410094893960487,,172.79570804517752,,171.40396395816333,,151.95201715143278,179.9817353233937,,470.29117584228516,393.89909863471985,-0.10174714773893356,0.9998370409011841,604.4684028625488,534.4727075099945,0.16689331829547882,0.9992552995681763,612.7877426147461,537.557076215744,-0.2792186141014099,0.9998717308044434,838.7864112854004,444.3873703479767,0.18616114556789398,0.1322660893201828,881.3994026184082,411.15779399871826,-0.22665807604789734,0.9784865975379944,720.1571273803711,271.8178617954254,0.033208929002285004,0.2729252576828003,737.2278785705566,257.54275918006897,0.016536200419068336,0.9482312202453613,1097.7531051635742,555.4055571556091,0.1306031048297882,0.9950148463249207,1116.0320663452148,565.7813930511475,-0.1304900050163269,0.9973503351211548,1432.485466003418,531.9107580184937,0.24055613577365875,0.42126500606536865,1480.8049392700195,540.31085729599,-0.04579811170697212,0.9436226487159729,1716.5946578979492,564.5828318595886,0.35752061009407043,0.5600936412811279,1812.7899169921875,567.0322251319885,0.03895253688097,0.9404945969581604,1777.5241470336914,601.2283301353455,0.3651614785194397,0.6493168473243713,1875.4159927368164,607.1599817276001,0.043904345482587814,0.9195886254310608
16,533.5031847133757,17.527668714968605,,71.9950162883638,,28.35985989930457,,172.7354130021652,,171.14899629915672,,151.433836736081,179.98112061271422,,468.20013999938965,393.91979455947876,-0.1041635274887085,0.9998292326927185,604.991569519043,533.4257125854492,0.16536232829093933,0.9992368221282959,612.4960899353027,537.5927066802979,-0.28008410334587097,0.9998663663864136,841.4218711853027,440.02461791038513,0.1758240908384323,0.13339322805404663,881.0394287109375,411.1538350582123,-0.22737091779708862,0.9778632521629333,720.168514251709,269.9785476922989,-0.0032959042582660913,0.2765868008136749,737.3132514953613,258.1949383020401,0.013432690873742104,0.9470993876457214,1099.266357421875,555.1966023445129,0.13049815595149994,0.9950665831565857,1116.100730895996,565.283854007721,-0.13038451969623566,0.9972861409187317,1435.6525039672852,531.8502151966095,0.23178483545780182,0.4140387177467346,1480.9046173095703,539.0236866474152,-0.04208557680249214,0.940056562423706,1723.1892013549805,565.7945251464844,0.34044578671455383,0.5507732629776001,1812.4809265136719,566.4806127548218,0.05960928648710251,0.936413049697876,1787.6799774169922,601.364221572876,0.34713372588157654,0.6417021155357361,1875.3267288208008,607.7623844146729,0.06666681170463562,0.9155992865562439
17,566.8471337579618,6.086659178368557,,71.67729137800582,,28.275031088147294,,172.24999571538186,,170.7544369995527,,152.23792882359143,179.98019795935588,,464.89688873291016,394.8817849159241,-0.10554428398609161,0.9998221397399902,605.0347709655762,532.6019310951233,0.16348648071289062,0.9992263317108154,611.9789886474609,536.9324326515198,-0.2818237841129303,0.9998607039451599,841.9916152954102,439.49907660484314,0.1707041710615158,0.13178221881389618,880.9660148620605,411.19786620140076,-0.22728966176509857,0.9770861268043518,720.0090980529785,271.0418772697449,-0.007897723466157913,0.2773485481739044,737.0488929748535,258.8812190294266,0.024745488539338112,0.9452105760574341,1099.2366027832031,556.5881538391113,0.13043160736560822,0.9951803088188171,1115.9008026123047,565.299174785614,-0.13032008707523346,0.9972573518753052,1435.5344009399414,532.2796154022217,0.23356547951698303,0.4067189693450928,1480.7599639892578,536.4039945602417,-0.03402078524231911,0.9371405839920044,1723.494758605957,567.0264315605164,0.3431328535079956,0.5428459048271179,1810.9079360961914,563.6483287811279,0.0758386179804802,0.9333827495574951,1786.252212524414,601.3548231124878,0.35005471110343933,0.635884165763855,1875.2358627319336,604.5974206924438,0.08373130857944489,0.912918210029602
18,600.1910828025477,34.12227141613418,,71.10794166459534,,28.187684635745224,,171.5114222124778,,170.2695011702069,,153.80712508548706,179.97802680756502,,463.92937660217285,396.07423067092896,-0.1046641543507576,0.9998218417167664,605.0857543945312,532.248523235321,0.16220325231552124,0.9992303252220154,611.8061256408691,535.2866721153259,-0.28032922744750977,0.999859094619751,841.820182800293,442.4776804447174,0.17321422696113586,0.12964248657226562,881.0138511657715,411.19500160217285,-0.2220662534236908,0.9766592383384705,720.0741577148438,277.8834092617035,0.009206426329910755,0.27624499797821045,737.2776031494141,260.46508491039276,0.028626615181565285,0.9439954161643982,1095.0702667236328,560.4148721694946,0.13040027022361755,0.9952898025512695,1113.7543487548828,565.4620385169983,-0.13029713928699493,0.997292160987854,1430.7370376586914,537.3399138450623,0.23504509031772614,0.3991076350212097,1475.174560546875,533.5348570346832,-0.0350821390748024,0.9367427825927734,1716.7945861816406,569.7461271286011,0.34620586037635803,0.5386496782302856,1804.6111679077148,560.5164527893066,0.06190066412091255,0.9333902597427368,1780.1910781860352,601.4419841766357,0.3533383905887604,0.6330717206001282,1869.433364868164,599.2734503746033,0.06842632591724396,0.9126863479614258
19,633.5350318471337,58.48566355431547,,70.99905897527076,,28.001731163806184,,171.14329048466982,,170.47577808984752,,153.69999668301824,179.97503868034093,,463.17498207092285,396.74383878707886,-0.10196562111377716,0.9998214244842529,605.0892448425293,531.9924473762512,0.16842269897460938,0.9992385506629944,611.4165687561035,533.4468269348145,-0.2805803418159485,0.9998589754104614,842.1846199035645,445.7546532154083,0.17312423884868622,0.12794087827205658,880.9695625305176,412.2263216972351,-0.22148442268371582,0.9764519929885864,721.7204475402832,283.9178967475891,-0.0005613784887827933,0.27900195121765137,740.2178764343262,262.41875767707825,0.04024128243327141,0.9431988000869751,1093.2292556762695,560.5579733848572,0.13136562705039978,0.9954367280006409,1112.5468826293945,566.6250014305115,-0.13128896057605743,0.9973557591438293,1430.0989151000977,541.8497586250305,0.24434716999530792,0.39784783124923706,1473.614616394043,534.5982670783997,-0.04030857980251312,0.9371482133865356,1716.482048034668,570.7660531997681,0.35954150557518005,0.5414734482765198,1804.1949462890625,560.3562927246094,0.04816845804452896,0.9342131018638611,1779.070701599121,601.902379989624,0.36699357628822327,0.6338143348693848,1869.9399948120117,599.4788002967834,0.05347029119729996,0.9132373332977295
