frame_number,timestamp_ms,speed_center_of_mass,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back,landmark_nose_x,landmark_nose_y,landmark_nose_z,landmark_nose_visibility,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_left_shoulder_visibility,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_right_shoulder_visibility,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_left_elbow_visibility,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_right_elbow_visibility,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z,landmark_left_wrist_visibility,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_right_wrist_visibility,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_left_hip_visibility,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z,landmark_right_hip_visibility,landmark_left_knee_x,landmark_left_knee_y,landmark_left_knee_z,landmark_left_knee_visibility,landmark_right_knee_x,landmark_right_knee_y,landmark_right_knee_z,landmark_right_knee_visibility,landmark_left_ankle_x,landmark_left_ankle_y,landmark_left_ankle_z,landmark_left_ankle_visibility,landmark_right_ankle_x,landmark_right_ankle_y,landmark_right_ankle_z,landmark_right_ankle_visibility,landmark_left_heel_x,landmark_left_heel_y,landmark_left_heel_z,landmark_left_heel_visibility,landmark_right_heel_x,landmark_right_heel_y,landmark_right_heel_z,landmark_right_heel_visibility
10,333.42198581560285,237.1045365679604,,99.90572254029078,,43.63755768102388,,162.08742598259997,,164.22564718564786,,146.6648287448453,179.99732084278955,,657.2878289222717,404.4125747680664,-0.21151471138000488,0.9991658926010132,485.3857398033142,560.0086212158203,0.2666344940662384,0.9976085424423218,526.47709608078,604.3967056274414,-0.5434563755989075,0.99969881772995,628.3289837837219,792.0195579528809,0.359622061252594,0.048946890980005264,725.2150082588196,865.3728675842285,-0.4373406171798706,0.9625662565231323,798.7856411933899,788.6473846435547,0.12495988607406616,0.11126314103603363,854.5438098907471,798.3804702758789,-0.08918329328298569,0.8795741200447083,452.9874122142792,1073.961181640625,0.2340063601732254,0.9946735501289368,471.6633117198944,1097.1362686157227,-0.23366311192512512,0.996523380279541,529.1601634025574,1419.851417541504,0.46529635787010193,0.31818047165870667,547.9032683372498,1469.7062301635742,-0.0035638140980154276,0.881613552570343,502.2898042201996,1703.642921447754,0.7026754021644592,0.5446655750274658,523.9823520183563,1794.7147750854492,0.2287655770778656,0.8758958578109741,464.25700306892395,1757.1427917480469,0.7193210124969482,0.6584529876708984,479.33390378952026,1852.8080749511719,0.24352765083312988,0.8502492904663086
11,366.76418439716315,269.17148363027337,,92.11919717835244,,47.55599875025619,,159.74250536310532,,163.34403257638877,,145.1201789671964,179.99770190110644,,667.1733355522156,422.0611095428467,-0.2063228338956833,0.9992254376411438,485.37569761276245,570.8954429626465,0.239711731672287,0.9977744221687317,533.789130449295,622.1682929992676,-0.5168158411979675,0.9997010231018066,628.6910820007324,793.1205368041992,0.36551594734191895,0.057657334953546524,743.7244391441345,874.9413871765137,-0.41399112343788147,0.9646852016448975,790.7654070854187,776.2127494812012,0.20650789141654968,0.13614222407341003,865.9182643890381,780.8686637878418,-0.10755569487810135,0.8887997269630432,442.5853765010834,1082.1558380126953,0.23358739912509918,0.9950015544891357,466.6829001903534,1109.1857528686523,-0.23333479464054108,0.9967145323753357,526.7487180233002,1427.1953201293945,0.46104636788368225,0.31386497616767883,547.8100562095642,1477.8020095825195,0.021557001397013664,0.8884453177452087,502.3229241371155,1719.7836685180664,0.7054638862609863,0.54160076379776,523.6118853092194,1803.900032043457,0.27665022015571594,0.8829224705696106,466.84608578681946,1773.394775390625,0.7250549793243408,0.6545358300209045,479.10183906555176,1858.623390197754,0.29630279541015625,0.858361005783081
12,400.10638297872345,307.5947611776248,,89.88464205945397,,49.31379451710424,,158.94244739511555,,163.7578479039659,,146.3632621679547,179.99801979667419,,674.5401835441589,439.3294143676758,-0.17447376251220703,0.9992342591285706,484.69884753227234,576.9742012023926,0.192757710814476,0.997789740562439,541.2570762634277,636.1241340637207,-0.47396108508110046,0.9996622800827026,614.5233535766602,789.8467826843262,0.39733371138572693,0.057906873524188995,753.5845184326172,881.8624305725098,-0.3736732006072998,0.9663805365562439,780.0888204574585,770.1986503601074,0.3674589693546295,0.13742730021476746,879.3427419662476,772.7594375610352,-0.11560704559087753,0.8966673016548157,434.64396715164185,1089.0433502197266,0.2302563339471817,0.9949584603309631,468.5104823112488,1123.7268447875977,-0.22994078695774078,0.9967403411865234,526.7666137218475,1430.0375747680664,0.45997747778892517,0.29872405529022217,548.7907147407532,1483.7047576904297,0.0417160764336586,0.8927923440933228,501.89873814582825,1723.457908630371,0.7441607713699341,0.5221472978591919,528.0401694774628,1807.2085189819336,0.30745628476142883,0.886942446231842,465.83420634269714,1775.0115966796875,0.7699267268180847,0.6377117037773132,484.59707379341125,1864.2216110229492,0.33032914996147156,0.8627834916114807
13,433.4485815602837,374.24975883466385,,85.2830984096132,,54.990093897608894,,154.82435115714452,,161.60251351827137,,145.32471498375136,179.99781683634532,,686.3526964187622,458.17906379699707,-0.19472013413906097,0.9992132186889648,499.0305984020233,597.9804039001465,0.15440420806407928,0.9977750778198242,544.6958827972412,656.5023994445801,-0.4816535711288452,0.9995872378349304,623.2274866104126,790.298023223877,0.37179213762283325,0.060820527374744415,774.6945548057556,890.8487892150879,-0.39317554235458374,0.9679952263832092,787.3198413848877,777.4647331237793,0.29962268471717834,0.14715400338172913,893.0967450141907,753.7731170654297,-0.16911928355693817,0.9039111733436584,437.6658618450165,1101.302719116211,0.22894881665706635,0.9948142766952515,455.29415488243103,1137.626838684082,-0.2285146415233612,0.9966332316398621,526.8192064762115,1435.9614944458008,0.4515514075756073,0.2820091247558594,548.8068723678589,1495.3705215454102,0.03607841953635216,0.8958300352096558,501.5999507904053,1728.9487838745117,0.7302417159080505,0.49764901399612427,527.6149213314056,1818.8370895385742,0.3055642247200012,0.8897315263748169,465.15941619873047,1803.9704132080078,0.7655421495437622,0.6159966588020325,484.26645398139954,1873.4828567504883,0.3261711001396179,0.8666763305664062
14,466.790780141844,373.0225202762193,,80.75434472127115,,58.54494759205288,,151.83902471309216,,159.61956505396165,,143.67966162178413,179.9975353826145,,692.9773879051208,480.76818466186523,-0.2500120997428894,0.9991918802261353,518.5974848270416,625.3194808959961,0.1068316102027893,0.9977954030036926,550.1648855209351,682.9997062683105,-0.501488208770752,0.9995121955871582,637.5475859642029,805.0027656555176,0.3362813889980316,0.06339029222726822,787.4252200126648,908.4590721130371,-0.39426952600479126,0.9696924090385437,781.1023736000061,791.0075569152832,0.27694419026374817,0.1524294763803482,893.180365562439,753.3895683288574,-0.1923302263021469,0.910829484462738,439.769024848938,1112.2676467895508,0.2261260449886322,0.9949596524238586,449.9510335922241,1151.092414855957,-0.22561605274677277,0.9966644048690796,531.5235543251038,1442.8385925292969,0.43928655982017517,0.26619967818260193,551.4997243881226,1503.4479904174805,0.04183625057339668,0.8977392315864563,506.0750985145569,1746.7516708374023,0.7077038884162903,0.4734053909778595,527.1746098995209,1826.6989517211914,0.29880380630493164,0.8897538781166077,468.03714752197266,1802.992057800293,0.744463324546814,0.5946818590164185,483.7632179260254,1877.3052978515625,0.3204796612262726,0.868499755859375
15,500.1329787234042,448.598042415554,,80.1125012348286,,61.931067266090395,,146.5712461342497,,154.53282073484186,,145.90855662864135,179.99622189639507,,700.4837322235107,517.1325302124023,-0.31665176153182983,0.9991670250892639,545.5987787246704,659.263858795166,0.0358746275305748,0.9978551268577576,546.2567353248596,702.1525382995605,-0.5608893632888794,0.999453604221344,643.2962250709534,850.4513740539551,0.2649206519126892,0.06710188835859299,791.0362243652344,921.2588310241699,-0.47432684898376465,0.9713801145553589,778.2668709754944,810.5302047729492,0.18032434582710266,0.15612877905368805,892.2733497619629,758.8974952697754,-0.29089879989624023,0.9176567792892456,440.0695502758026,1133.4352111816406,0.22236748039722443,0.9950551390647888,433.14491271972656,1163.9369201660156,-0.2217956930398941,0.9967061281204224,535.7618415355682,1444.207992553711,0.43921124935150146,0.2537125051021576,558.7826943397522,1515.498046875,0.04383549466729164,0.8988017439842224,507.6411974430084,1746.291275024414,0.7152430415153503,0.45337575674057007,526.8737304210663,1829.5400619506836,0.3004733920097351,0.8869081735610962,469.77975726127625,1799.8305130004883,0.7449117302894592,0.5797153115272522,486.72749876976013,1877.5659942626953,0.3228847086429596,0.8697372674942017
16,533.4751773049645,422.6082945046923,,78.69259716903447,,64.56827498118862,,142.5836787396623,,151.61893516898309,,145.48146917841453,179.99599476882918,,707.0101261138916,548.7659454345703,-0.31964540481567383,0.9992078542709351,565.135087966919,687.8562355041504,0.05327428877353668,0.9979461431503296,546.618640422821,723.8320541381836,-0.5572832822799683,0.9994169473648071,684.9873447418213,864.719409942627,0.24059247970581055,0.07931669801473618,797.4836325645447,936.7179679870605,-0.4871058762073517,0.9729528427124023,818.0950999259949,812.0195388793945,0.14059896767139435,0.16939081251621246,891.0330104827881,768.0253028869629,-0.2778826355934143,0.9234560132026672,441.10151410102844,1144.8384475708008,0.21479365229606628,0.9953218102455139,426.73516273498535,1174.8161315917969,-0.2141864001750946,0.9968268275260925,543.4077143669128,1442.4895477294922,0.43072718381881714,0.24394947290420532,566.7180848121643,1512.2672653198242,0.040978141129016876,0.8995076417922974,512.2992610931396,1756.9000625610352,0.6813134551048279,0.4343824088573456,534.2186915874481,1829.3986129760742,0.2924004793167114,0.8831610679626465,474.9223566055298,1807.8575134277344,0.7074557542800903,0.5636659860610962,494.4267690181732,1876.2040328979492,0.3176775574684143,0.8707398176193237
17,566.8173758865248,431.755357512037,,77.99996959762835,,68.26560069887162,,137.64388408800113,,146.81436398729306,,146.45764211043482,179.99673958208467,,711.4630007743835,578.4533500671387,-0.33963626623153687,0.9992362260818481,585.3674626350403,721.9613456726074,0.025898940861225128,0.9979777336120605,548.2197904586792,754.9851608276367,-0.5597586035728455,0.9993194341659546,714.5827102661133,871.6580200195312,0.19560174643993378,0.09364636987447739,802.3576354980469,955.5414390563965,-0.5049858093261719,0.9741140604019165,846.4123392105103,810.9359550476074,0.0800526961684227,0.1896461844444275,891.0274744033813,775.9673881530762,-0.319670706987381,0.9281824231147766,446.03776574134827,1155.4748153686523,0.21356786787509918,0.9954444169998169,418.8136124610901,1190.6017684936523,-0.2129104882478714,0.9968991875648499,556.8264627456665,1423.744010925293,0.43546029925346375,0.2330489307641983,575.310595035553,1514.168357849121,0.0369805283844471,0.8999519348144531,503.3270788192749,1740.487060546875,0.6984200477600098,0.41026872396469116,534.8024260997772,1827.161865234375,0.2828149199485779,0.879040002822876,462.44969844818115,1783.8011169433594,0.7266585826873779,0.5400757789611816,493.17577600479126,1875.1887130737305,0.3092872202396393,0.8688129186630249
18,600.1595744680851,419.6738532685157,,76.74996316906442,,72.37256987201816,,131.96096809499574,,143.0510208187636,,143.46179873629094,179.99756026460872,,716.2042021751404,602.6300811767578,-0.3907822072505951,0.9991593360900879,607.0393466949463,755.8481597900391,-0.010463057085871696,0.9978600144386292,551.2323832511902,791.8721580505371,-0.581378161907196,0.9989634156227112,746.5862703323364,912.612361907959,0.10177351534366608,0.1063932552933693,805.2559661865234,978.9811706542969,-0.5353403687477112,0.9741429090499878,855.5972099304199,811.5254402160645,-0.07248331606388092,0.20506586134433746,891.2351417541504,777.6456642150879,-0.3545724153518677,0.9314320087432861,468.2216727733612,1175.5383682250977,0.20013687014579773,0.9955123066902161,410.8168423175812,1205.588607788086,-0.19930097460746765,0.9968512654304504,582.6992654800415,1434.9013137817383,0.40111708641052246,0.22257567942142487,581.97101354599,1510.6840896606445,0.005888290703296661,0.9007318019866943,542.3798704147339,1756.230697631836,0.6527906656265259,0.3858848810195923,539.4395041465759,1827.0342636108398,0.2796323299407959,0.872437596321106,498.49243998527527,1794.803352355957,0.6796013712882996,0.5116363763809204,500.7700538635254,1866.8053436279297,0.30819568037986755,0.8599779605865479
19,633.5017730496454,438.83496928290515,,79.00783694422208,,78.94115896794969,,124.17551882161956,,138.0493717109664,,141.72132882975927,179.9978785645538,,721.6410827636719,631.223258972168,-0.36924076080322266,0.9987704157829285,618.6595129966736,786.1331176757812,0.007021179888397455,0.9977425932884216,554.1043210029602,826.9754219055176,-0.578032374382019,0.9981365203857422,777.64399766922,945.4514694213867,0.06977992504835129,0.12328802794218063,815.7259798049927,999.0032958984375,-0.5381313562393188,0.9740417003631592,862.0482873916626,822.6698112487793,-0.14273659884929657,0.21595673263072968,895.61772108078,804.5410537719727,-0.3490789234638214,0.9335030913352966,480.1389527320862,1191.8912887573242,0.19534534215927124,0.9953811168670654,395.12009382247925,1215.2392959594727,-0.19439469277858734,0.9964452981948853,612.468888759613,1470.245132446289,0.3142516314983368,0.21006233990192413,588.1430339813232,1506.239891052246,-0.0801888182759285,0.8925899267196655,556.003839969635,1765.4070281982422,0.5046380162239075,0.35741424560546875,541.8691349029541,1819.8331832885742,0.15848034620285034,0.852338433265686,509.92196559906006,1800.8890914916992,0.5238064527511597,0.4780212938785553,500.0112569332123,1859.3157577514648,0.1857876181602478,0.840822160243988
